0.178667	0.009804	-0.009804	-0.009804
0.179333	0.049020	-0.088235	-0.009804
0.180000	0.029412	-0.029412	-0.029412
0.180667	0.009804	-0.029412	-0.009804
0.181333	0.009804	-0.009804	0.009804
0.182000	0.009804	0.009804	0.029412
0.182667	-0.029412	0.009804	0.049020
0.183333	-0.029412	0.009804	0.049020
0.184000	-0.029412	-0.009804	0.088235
0.184667	0.029412	-0.009804	0.088235
0.185333	0.029412	-0.009804	0.068627
0.186000	0.029412	0.029412	0.049020
0.186667	0.009804	-0.009804	0.009804
0.187333	0.029412	0.009804	0.009804
0.188000	0.049020	0.009804	-0.009804
0.188667	0.049020	0.009804	-0.009804
0.189333	0.029412	0.009804	-0.029412
0.190000	0.029412	-0.009804	-0.049020
0.190667	0.049020	0.029412	-0.049020
0.191333	0.029412	0.029412	-0.049020
0.192000	0.009804	0.009804	-0.029412
0.192667	-0.147059	0.009804	-0.009804
0.193333	-0.068627	-0.009804	-0.009804
0.194000	-0.029412	0.029412	-0.009804
0.194667	-0.029412	0.009804	0.049020
0.195333	0.049020	-0.009804	0.049020
0.196000	0.068627	0.029412	0.068627
0.196667	0.088235	0.009804	0.088235
0.197333	0.107843	-0.009804	0.068627
0.198000	0.068627	0.009804	0.068627
0.198667	0.029412	-0.009804	0.029412
0.199333	0.009804	0.029412	0.068627
0.200000	0.009804	-0.009804	0.068627
0.200667	0.029412	-0.009804	0.049020
0.201333	0.029412	0.009804	0.088235
0.202000	0.029412	0.009804	0.068627
0.202667	0.009804	0.049020	0.088235
0.203333	0.009804	0.029412	0.088235
0.204000	0.029412	-0.009804	0.068627
0.204667	0.009804	0.029412	0.049020
0.205333	0.029412	-0.009804	0.049020
0.206000	-0.029412	0.049020	0.029412
0.206667	-0.049020	0.029412	0.049020
0.207333	-0.049020	0.009804	0.029412
0.208000	-0.049020	0.029412	0.049020
0.208667	-0.127451	0.009804	0.029412
0.209333	-0.147059	-0.009804	0.029412
0.210000	-0.127451	0.029412	0.029412
0.210667	-0.049020	-0.009804	0.009804
0.211333	0.068627	0.029412	0.029412
0.212000	0.088235	0.009804	0.029412
0.212667	0.166667	0.029412	0.029412
0.213333	0.166667	0.068627	0.049020
0.214000	0.088235	0.029412	0.009804
0.214667	0.009804	0.068627	0.009804
0.215333	-0.107843	0.049020	0.009804
0.216000	-0.166667	0.029412	0.009804
0.216667	-0.147059	0.049020	0.009804
0.217333	-0.049020	-0.009804	0.009804
0.218000	0.049020	0.049020	0.009804
0.218667	0.088235	0.029412	0.009804
0.219333	0.107843	-0.009804	0.009804
0.220000	0.088235	0.009804	-0.009804
0.220667	0.009804	0.009804	-0.009804
0.221333	0.009804	0.009804	-0.009804
0.222000	-0.147059	0.029412	0.009804
0.222667	-0.068627	0.009804	-0.009804
0.223333	-0.029412	0.029412	0.009804
0.224000	-0.009804	0.009804	0.029412
0.224667	-0.009804	-0.029412	0.029412
0.225333	-0.009804	0.009804	0.029412
0.226000	-0.029412	-0.009804	0.009804
0.226667	0.029412	0.009804	0.009804
0.227333	0.029412	0.009804	-0.009804
0.228000	0.029412	-0.009804	-0.009804
0.228667	0.009804	0.029412	-0.009804
0.229333	0.009804	-0.009804	0.049020
0.230000	0.029412	0.049020	0.068627
0.230667	0.049020	0.029412	0.068627
0.231333	0.009804	-0.009804	0.088235
0.232000	0.029412	0.009804	0.068627
0.232667	0.068627	0.009804	0.088235
0.233333	0.049020	0.009804	0.049020
0.234000	0.029412	0.049020	0.029412
0.234667	0.009804	-0.009804	-0.009804
0.235333	0.029412	0.029412	0.009804
0.236000	0.068627	0.049020	-0.009804
0.236667	0.068627	0.009804	-0.009804
0.237333	0.029412	0.049020	-0.009804
0.238000	0.029412	0.049020	-0.049020
0.238667	0.049020	0.029412	-0.009804
0.239333	0.049020	0.029412	-0.009804
0.240000	0.049020	-0.009804	-0.009804
0.240667	0.009804	0.029412	-0.009804
0.241333	0.029412	0.029412	-0.009804
0.242000	0.049020	0.009804	-0.009804
0.242667	0.049020	0.029412	-0.009804
0.243333	0.029412	0.029412	-0.009804
0.244000	0.009804	-0.009804	0.029412
0.244667	0.009804	0.009804	0.049020
0.245333	0.049020	-0.009804	0.049020
0.246000	0.029412	-0.009804	0.049020
0.246667	-0.009804	0.029412	0.029412
0.247333	-0.029412	-0.009804	0.049020
0.248000	-0.009804	0.009804	0.049020
0.248667	-0.009804	-0.088235	0.029412
0.249333	0.009804	-0.009804	0.029412
0.250000	-0.049020	0.009804	0.009804
0.250667	-0.029412	-0.009804	0.029412
0.251333	-0.009804	0.009804	-0.009804
0.252000	0.009804	0.009804	-0.009804
0.252667	0.009804	-0.009804	0.009804
0.253333	0.029412	0.009804	0.029412
0.254000	0.009804	-0.029412	-0.009804
0.254667	0.009804	-0.009804	0.029412
0.255333	0.029412	0.009804	0.029412
0.256000	-0.049020	-0.009804	0.049020
0.256667	0.009804	0.009804	0.009804
0.257333	-0.009804	0.009804	0.029412
0.258000	0.029412	-0.009804	0.009804
0.258667	0.009804	0.009804	0.009804
0.259333	-0.029412	-0.029412	0.029412
0.260000	0.009804	-0.009804	0.009804
0.260667	0.009804	-0.009804	0.029412
0.261333	0.049020	-0.029412	0.029412
0.262000	0.049020	-0.049020	0.009804
0.262667	0.009804	-0.088235	0.009804
0.263333	0.049020	-0.049020	-0.009804
0.264000	0.009804	-0.029412	0.009804
0.264667	0.029412	-0.049020	0.029412
0.265333	0.029412	-0.009804	0.029412
0.266000	-0.049020	0.009804	0.088235
0.266667	-0.029412	0.029412	0.127451
0.267333	-0.009804	0.068627	0.088235
0.268000	-0.029412	-0.009804	0.029412
0.268667	-0.029412	0.107843	0.009804
0.269333	-0.068627	0.107843	-0.029412
0.270000	-0.009804	0.088235	-0.029412
0.270667	0.049020	0.088235	-0.009804
0.271333	0.088235	0.088235	0.049020
0.272000	0.068627	0.068627	0.107843
0.272667	0.029412	0.068627	0.166667
0.273333	0.029412	-0.009804	0.166667
0.274000	0.029412	0.049020	0.127451
0.274667	0.049020	0.029412	0.088235
0.275333	-0.029412	0.029412	0.029412
0.276000	-0.029412	0.029412	0.009804
0.276667	-0.029412	0.009804	-0.009804
0.277333	-0.009804	0.009804	-0.029412
0.278000	-0.009804	0.009804	-0.049020
0.278667	-0.068627	-0.029412	-0.049020
0.279333	-0.029412	-0.009804	-0.068627
0.280000	0.009804	-0.009804	-0.088235
0.280667	0.029412	-0.009804	-0.127451
0.281333	0.049020	-0.009804	-0.166667
0.282000	0.009804	-0.029412	-0.186275
0.282667	0.029412	-0.009804	-0.225490
0.283333	0.029412	-0.009804	-0.225490
0.284000	-0.009804	-0.029412	-0.166667
0.284667	-0.049020	0.009804	-0.088235
0.285333	-0.009804	-0.049020	0.009804
0.286000	-0.049020	-0.049020	0.107843
0.286667	0.009804	-0.049020	0.205882
0.287333	0.009804	-0.049020	0.303922
0.288000	-0.068627	-0.009804	0.362745
0.288667	-0.029412	0.009804	0.421569
0.289333	0.009804	-0.009804	0.421569
0.290000	0.049020	0.049020	0.343137
0.290667	0.088235	-0.009804	0.225490
0.291333	0.049020	0.029412	0.068627
0.292000	0.049020	0.029412	-0.009804
0.292667	0.049020	0.049020	-0.068627
0.293333	0.029412	0.029412	-0.088235
0.294000	0.029412	0.009804	-0.068627
0.294667	-0.009804	-0.009804	-0.068627
0.295333	-0.029412	0.029412	-0.029412
0.296000	0.009804	-0.009804	-0.029412
0.296667	0.029412	-0.009804	0.009804
0.297333	-0.029412	0.009804	0.029412
0.298000	0.009804	-0.009804	0.029412
0.298667	0.009804	0.029412	0.029412
0.299333	0.029412	-0.009804	0.029412
0.300000	0.009804	-0.009804	0.009804
0.300667	-0.029412	0.029412	0.029412
0.301333	0.009804	0.009804	-0.009804
0.302000	0.029412	0.009804	-0.009804
0.302667	0.049020	0.049020	0.009804
0.303333	0.029412	-0.009804	-0.009804
0.304000	-0.009804	0.029412	-0.029412
0.304667	0.009804	-0.009804	0.049020
0.305333	0.049020	-0.009804	0.029412
0.306000	0.029412	0.029412	0.029412
0.306667	0.029412	0.009804	0.029412
0.307333	0.009804	-0.009804	0.029412
0.308000	0.009804	0.009804	0.029412
0.308667	0.009804	-0.009804	-0.009804
0.309333	0.009804	0.009804	0.009804
0.310000	-0.009804	-0.029412	-0.009804
0.310667	-0.009804	0.009804	0.009804
0.311333	0.009804	0.009804	0.009804
0.312000	0.029412	-0.009804	0.009804
0.312667	0.029412	-0.009804	0.009804
0.313333	0.009804	-0.009804	0.009804
0.314000	0.009804	-0.009804	0.009804
0.314667	0.029412	0.009804	0.049020
0.315333	0.029412	-0.029412	0.009804
0.316000	-0.068627	0.009804	0.049020
0.316667	-0.029412	0.009804	0.009804
0.317333	0.009804	-0.009804	0.009804
0.318000	0.009804	-0.009804	0.009804
0.318667	0.009804	-0.009804	0.009804
0.319333	-0.029412	-0.009804	0.009804
0.320000	-0.029412	0.009804	0.009804
0.320667	-0.029412	-0.029412	-0.009804
0.321333	-0.029412	0.009804	-0.009804
0.322000	-0.127451	0.009804	-0.009804
0.322667	-0.147059	0.009804	-0.009804
0.323333	-0.107843	0.029412	-0.009804
0.324000	-0.029412	0.029412	-0.009804
0.324667	0.049020	0.029412	0.029412
0.325333	0.088235	0.049020	0.009804
0.326000	0.127451	0.009804	0.009804
0.326667	0.127451	0.029412	0.009804
0.327333	0.088235	0.009804	0.009804
0.328000	0.049020	-0.009804	-0.009804
0.328667	-0.009804	0.009804	-0.009804
0.329333	-0.009804	-0.009804	0.029412
0.330000	-0.009804	0.009804	0.009804
0.330667	-0.009804	0.009804	0.009804
0.331333	-0.029412	-0.009804	0.029412
0.332000	-0.029412	0.029412	0.029412
0.332667	-0.029412	-0.009804	0.009804
0.333333	-0.009804	0.009804	0.029412
0.334000	-0.009804	0.049020	0.009804
0.334667	-0.009804	-0.009804	0.009804
0.335333	-0.029412	0.029412	0.029412
0.336000	-0.009804	-0.009804	0.049020
0.336667	-0.009804	0.009804	0.029412
0.337333	0.009804	0.029412	-0.009804
0.338000	-0.049020	0.009804	-0.009804
0.338667	-0.009804	0.009804	-0.009804
0.339333	-0.029412	0.009804	-0.009804
0.340000	0.009804	-0.009804	-0.009804
0.340667	0.029412	0.029412	0.009804
0.341333	-0.009804	-0.009804	0.029412
0.342000	-0.029412	0.009804	0.009804
0.342667	0.009804	0.029412	0.009804
0.343333	-0.009804	0.009804	0.009804
0.344000	0.029412	0.009804	0.009804
0.344667	-0.009804	0.009804	-0.009804
0.345333	-0.009804	-0.009804	-0.029412
0.346000	0.009804	0.029412	-0.029412
0.346667	0.029412	0.009804	-0.049020
0.347333	0.029412	0.009804	-0.049020
0.348000	0.009804	0.009804	-0.029412
0.348667	-0.009804	0.029412	0.009804
0.349333	0.029412	0.009804	0.068627
0.350000	0.029412	-0.009804	0.107843
0.350667	0.029412	-0.009804	0.166667
0.351333	0.009804	0.029412	0.147059
0.352000	0.009804	0.009804	0.166667
0.352667	0.029412	-0.009804	0.245098
0.353333	0.029412	0.009804	0.245098
0.354000	-0.009804	-0.009804	0.303922
0.354667	0.009804	0.029412	0.343137
0.355333	0.009804	0.009804	0.323529
0.356000	0.029412	0.009804	0.264706
0.356667	0.029412	0.009804	0.225490
0.357333	0.009804	0.009804	0.127451
0.358000	0.009804	-0.009804	0.049020
0.358667	0.049020	-0.009804	-0.068627
0.359333	0.068627	-0.049020	-0.068627
0.360000	0.029412	0.029412	-0.147059
0.360667	0.029412	0.009804	-0.225490
0.361333	0.009804	0.009804	-0.303922
0.362000	0.029412	0.009804	-0.303922
0.362667	0.029412	0.009804	-0.284314
0.363333	-0.009804	-0.009804	-0.147059
0.364000	0.009804	-0.009804	-0.009804
0.364667	0.049020	-0.009804	0.166667
0.365333	0.009804	0.029412	0.264706
0.366000	0.029412	0.009804	0.323529
0.366667	-0.009804	0.009804	0.303922
0.367333	0.009804	-0.009804	0.245098
0.368000	0.029412	0.029412	0.166667
0.368667	0.009804	0.049020	0.107843
0.369333	0.029412	0.009804	0.029412
0.370000	-0.009804	0.029412	-0.049020
0.370667	0.009804	0.009804	-0.107843
0.371333	0.029412	0.009804	-0.186275
0.372000	0.009804	0.049020	-0.225490
0.372667	-0.049020	-0.009804	-0.225490
0.373333	-0.029412	0.029412	-0.205882
0.374000	0.009804	0.049020	-0.166667
0.374667	0.009804	0.029412	-0.088235
0.375333	0.049020	0.029412	0.009804
0.376000	0.009804	-0.009804	0.107843
0.376667	-0.009804	0.088235	0.147059
0.377333	-0.009804	0.029412	0.225490
0.378000	-0.029412	-0.009804	0.245098
0.378667	0.029412	0.029412	0.225490
0.379333	0.009804	-0.009804	0.147059
0.380000	0.049020	-0.009804	0.029412
0.380667	0.088235	0.029412	-0.049020
0.381333	0.088235	0.009804	-0.068627
0.382000	0.029412	0.029412	-0.107843
0.382667	0.029412	0.009804	-0.127451
0.383333	0.049020	0.029412	-0.127451
0.384000	0.009804	0.049020	-0.127451
0.384667	0.029412	0.029412	-0.127451
0.385333	-0.009804	0.049020	-0.088235
0.386000	-0.009804	0.049020	-0.088235
0.386667	-0.009804	0.029412	-0.088235
0.387333	0.009804	0.049020	-0.107843
0.388000	-0.009804	0.029412	-0.088235
0.388667	-0.029412	-0.009804	-0.088235
0.389333	-0.009804	0.009804	-0.088235
0.390000	0.009804	-0.009804	-0.088235
0.390667	-0.009804	0.029412	-0.127451
0.391333	-0.009804	-0.009804	-0.166667
0.392000	-0.009804	0.068627	-0.205882
0.392667	-0.009804	0.088235	-0.245098
0.393333	0.009804	0.068627	-0.264706
0.394000	0.029412	0.107843	-0.284314
0.394667	-0.068627	-0.009804	-0.264706
0.395333	0.009804	0.049020	-0.186275
0.396000	0.009804	0.009804	-0.147059
0.396667	0.029412	-0.029412	-0.088235
0.397333	0.029412	0.009804	-0.029412
0.398000	-0.009804	-0.029412	-0.009804
0.398667	0.009804	-0.049020	0.009804
0.399333	0.009804	-0.029412	0.107843
0.400000	-0.009804	-0.049020	0.245098
0.400667	0.049020	-0.029412	0.441176
0.401333	-0.009804	-0.029412	0.578431
0.402000	-0.009804	-0.068627	0.676471
0.402667	0.029412	-0.009804	0.637255
0.403333	0.009804	-0.068627	0.500000
0.404000	0.029412	-0.049020	0.323529
0.404667	-0.009804	-0.049020	0.127451
0.405333	0.009804	-0.049020	-0.029412
0.406000	0.029412	0.009804	-0.127451
0.406667	0.029412	-0.009804	-0.245098
0.407333	-0.029412	-0.029412	-0.264706
0.408000	0.009804	0.029412	-0.245098
0.408667	0.029412	0.009804	-0.166667
0.409333	0.029412	0.029412	-0.029412
0.410000	-0.049020	0.049020	0.127451
0.410667	-0.029412	0.029412	0.264706
0.411333	-0.009804	0.029412	0.264706
0.412000	0.009804	0.049020	0.225490
0.412667	0.029412	-0.029412	0.127451
0.413333	0.029412	0.009804	0.166667
0.414000	0.029412	-0.009804	0.245098
0.414667	0.049020	0.049020	0.401961
0.415333	0.049020	0.068627	0.558824
0.416000	0.049020	0.068627	0.656863
0.416667	0.009804	0.107843	0.617647
0.417333	0.009804	0.088235	0.578431
0.418000	0.009804	0.107843	0.401961
0.418667	0.009804	0.068627	0.205882
0.419333	0.009804	0.029412	0.088235
0.420000	-0.068627	0.049020	-0.049020
0.420667	-0.107843	0.009804	-0.107843
0.421333	-0.068627	0.009804	-0.205882
0.422000	0.009804	0.029412	-0.264706
0.422667	0.107843	-0.049020	-0.225490
0.423333	0.107843	-0.029412	-0.088235
0.424000	0.147059	-0.088235	0.127451
0.424667	0.088235	-0.088235	0.303922
0.425333	0.049020	-0.068627	0.401961
0.426000	-0.068627	-0.088235	0.362745
0.426667	-0.029412	0.029412	0.245098
0.427333	-0.009804	0.107843	0.068627
0.428000	-0.009804	0.107843	-0.029412
0.428667	0.009804	0.147059	-0.127451
0.429333	-0.147059	0.166667	-0.205882
0.430000	-0.009804	0.147059	-0.284314
0.430667	-0.009804	0.166667	-0.323529
0.431333	-0.009804	-0.009804	-0.382353
0.432000	-0.009804	0.068627	-0.401961
0.432667	-0.029412	0.029412	-0.401961
0.433333	-0.009804	-0.009804	-0.421569
0.434000	0.009804	0.009804	-0.441176
0.434667	0.009804	-0.088235	-0.401961
0.435333	-0.049020	-0.049020	-0.401961
0.436000	-0.009804	-0.029412	-0.323529
0.436667	0.009804	-0.068627	-0.264706
0.437333	0.029412	-0.049020	-0.245098
0.438000	0.009804	-0.068627	-0.205882
0.438667	0.029412	-0.049020	-0.186275
0.439333	-0.009804	-0.068627	-0.107843
